Date,open,high,low,close
2009-09-01,101.95,103.24,99.99,100.2
2009-09-02,99.78,100.44,99.57,99.82
2009-09-03,100.4,100.77,99.59,100.65
2009-09-04,100.85,102.09,100.55,102.06
2009-09-08,103.0,103.05,102.39,102.94
2009-09-09,103.12,104.08,102.8,103.73
2009-09-10,103.8,104.86,103.22,104.79
2009-09-11,104.99,105.3,104.28,104.77
2009-09-14,103.88,105.46,103.15,105.28
2009-09-15,105.45,106.11,104.76,105.72
2009-09-16,106.1,107.34,105.73,107.32
2009-09-17,107.17,108.06,106.57,107.16
2009-09-18,107.15,107.16,106.36,106.72
2009-09-21,105.89,107.0,105.66,106.45
2009-09-22,107.08,107.37,106.6,107.07
2009-09-23,107.32,108.03,105.99,106.18
2009-09-24,106.41,106.64,104.55,105.01
2009-09-25,104.78,105.36,104.09,104.45
2009-09-28,104.85,106.55,104.83,106.32
2009-09-29,106.51,107.02,105.78,106.0
2009-09-30,106.36,106.46,104.62,105.59
2009-10-01,103.0,105.73,102.95,102.97
2009-10-02,102.02,103.1,101.99,102.49
2009-10-05,102.9,104.32,102.6,104.02
2009-10-06,104.77,106.11,104.71,105.51
2009-10-07,105.27,105.91,105.07,105.8
2009-10-08,106.55,107.17,105.85,106.61
2009-10-09,106.64,107.26,106.36,107.26
2009-10-12,107.76,108.09,107.28,107.68
2009-10-13,107.39,107.71,106.76,107.46
2009-10-14,108.72,109.42,107.42,109.31
2009-10-15,108.78,109.71,108.73,109.71
2009-10-16,108.8,109.27,108.23,108.89
2009-10-19,109.07,110.13,108.73,109.79
2009-10-20,109.95,109.99,108.68,109.21
2009-10-21,109.04,110.31,108.15,108.23
2009-10-22,108.19,109.68,107.5,109.33
2009-10-23,109.69,109.76,107.63,108.08
2009-10-26,108.2,109.31,106.61,106.91
2009-10-27,107.03,107.39,106.16,106.42
2009-10-28,106.15,106.48,104.35,104.41
2009-10-29,105.19,106.86,104.94,106.65
2009-10-30,106.3,106.62,103.44,103.56
2009-11-02,104.13,105.41,103.08,104.32
2009-11-03,103.74,104.8,103.54,104.65
2009-11-04,105.51,106.33,104.65,104.92
2009-11-05,105.66,106.88,105.44,106.85
2009-11-06,106.26,107.4,106.05,107.13
2009-11-09,107.95,109.63,107.87,109.57
2009-11-10,109.31,109.93,108.97,109.59
2009-11-11,110.31,110.82,109.62,110.15
2009-11-12,110.0,110.57,108.75,109.03
2009-11-13,109.31,110.09,108.75,109.62
2009-11-16,110.38,111.69,110.32,111.21
2009-11-17,110.92,111.39,110.5,111.34
2009-11-18,111.26,111.43,110.57,111.27
2009-11-19,110.51,111.31,109.13,109.82
2009-11-20,109.25,109.76,109.01,109.43
2009-11-23,110.72,111.74,110.6,110.82
2009-11-24,111.0,111.2,110.01,110.99
2009-11-25,111.17,111.5,110.82,111.38
2009-11-27,108.4,110.32,108.29,109.57
2009-11-30,109.48,110.2,108.12,109.94
2009-12-01,110.92,111.66,110.73,111.3
2009-12-02,111.28,112.01,110.92,111.25
2009-12-03,111.55,112.18,110.29,110.38
2009-12-04,111.84,112.38,110.04,111.01
2009-12-07,110.91,111.53,110.49,110.84
2009-12-08,110.04,110.77,109.27,109.61
2009-12-09,109.58,110.18,109.02,110.02
2009-12-10,110.7,111.12,110.45,110.64
2009-12-11,111.11,111.36,110.61,111.11
2009-12-14,111.87,112.0,111.13,111.87
2009-12-15,111.46,111.92,111.0,111.35
2009-12-16,111.8,112.13,111.27,111.52
2009-12-17,110.72,110.93,110.08,110.18
2009-12-18,110.2,110.3,109.28,110.21
2009-12-21,110.76,111.7,110.76,111.33
2009-12-22,111.57,111.97,111.43,111.73
2009-12-23,112.0,112.11,111.5,111.95
2009-12-24,112.19,112.6,112.0,112.48
2009-12-28,112.9,112.99,112.32,112.72
2009-12-29,113.01,113.03,112.55,112.56
2009-12-30,112.23,112.65,112.17,112.52
2009-12-31,112.77,112.8,111.39,111.44
2010-01-04,112.37,113.39,111.51,113.33
2010-01-05,113.26,113.68,112.85,113.63
2010-01-06,113.52,113.99,113.43,113.71
2010-01-07,113.5,114.33,113.18,114.19
2010-01-08,113.89,114.62,113.66,114.57
2010-01-11,115.08,115.13,114.24,114.73
2010-01-12,113.97,114.21,113.22,113.66
2010-01-13,113.95,114.94,113.37,114.62
2010-01-14,114.49,115.14,114.42,114.93
2010-01-15,114.73,114.84,113.2,113.64
2010-01-19,113.62,115.13,113.59,115.06
2010-01-20,114.28,114.45,112.98,113.89
2010-01-21,113.92,114.27,111.56,111.7
2010-01-22,111.2,111.74,109.09,109.21
2010-01-25,110.21,110.41,109.41,109.77
2010-01-26,109.34,110.47,109.04,109.31
2010-01-27,109.17,110.08,108.33,109.83
2010-01-28,110.19,110.25,107.91,108.57
2010-01-29,109.04,109.8,107.22,107.39
2010-02-01,108.15,109.07,107.5,109.06
2010-02-02,109.26,110.59,108.88,110.38
2010-02-03,109.88,110.48,109.51,109.83
2010-02-04,108.98,109.03,106.42,106.44
2010-02-05,106.56,106.88,104.58,106.66
2010-02-08,106.74,107.33,105.81,105.89
2010-02-09,107.13,108.15,106.27,107.22
2010-02-10,107.05,107.6,106.11,107.01
2010-02-11,106.87,108.25,106.25,108.13
2010-02-12,106.99,108.1,106.51,108.04
2010-02-16,108.86,109.85,107.82,109.74
2010-02-17,110.27,110.41,109.74,110.26
2010-02-18,110.08,111.14,110.04,110.91
2010-02-19,110.62,111.57,110.36,111.14
2010-02-22,111.55,111.58,110.83,111.16
2010-02-23,110.86,111.2,109.52,109.81
2010-02-24,110.14,111.0,109.86,110.82
2010-02-25,109.24,110.75,108.94,110.67
2010-02-26,110.77,111.12,110.11,110.74
2010-03-01,111.2,112.0,111.17,111.89
2010-03-02,112.37,112.74,112.0,112.2
2010-03-03,112.49,112.97,112.02,112.3
2010-03-04,112.45,112.8,112.03,112.64
2010-03-05,113.37,114.34,113.1,114.25
2010-03-08,114.26,114.52,114.07,114.27
2010-03-09,113.93,114.99,113.87,114.46
2010-03-10,114.51,115.28,114.41,114.97
2010-03-11,114.7,115.48,114.35,115.45
2010-03-12,115.95,115.97,115.14,115.46
2010-03-15,115.26,115.57,114.6,115.49
2010-03-16,115.81,116.52,115.49,116.41
2010-03-17,116.76,117.48,116.42,117.1
2010-03-18,117.11,117.27,116.57,117.04
2010-03-19,115.97,117.29,115.52,115.97
2010-03-22,115.31,116.8,115.24,116.59
2010-03-23,116.76,117.51,116.38,117.41
2010-03-24,116.97,117.43,115.58,116.84
2010-03-25,117.63,118.17,116.51,116.65
2010-03-26,116.87,117.42,116.12,116.58
2010-03-29,117.17,117.53,116.69,117.32
2010-03-30,117.46,117.83,116.91,117.4
2010-03-31,116.95,117.52,116.61,117.0
2010-04-01,117.8,118.25,117.1,117.8
2010-04-05,118.25,118.84,117.92,118.76
2010-04-06,118.42,119.25,118.29,119.04
2010-04-07,118.8,119.36,117.81,118.36
2010-04-08,117.95,118.97,117.6,118.77
2010-04-09,119.02,119.6,118.8,119.55
2010-04-12,119.7,120.05,119.56,119.74
2010-04-13,119.62,120.04,119.0,119.83
2010-04-14,120.27,121.19,120.08,121.19
2010-04-15,120.99,121.57,120.95,121.29
2010-04-16,120.86,121.29,118.75,119.36
2010-04-19,119.01,119.93,118.47,119.81
2010-04-20,120.56,120.98,119.87,120.88
2010-04-21,120.95,121.23,119.99,120.66
2010-04-22,119.81,121.17,119.12,121.02
2010-04-23,120.94,121.86,120.63,121.81
2010-04-26,121.85,122.12,121.23,121.35
2010-04-27,120.65,121.34,118.25,118.48
2010-04-28,119.05,119.68,118.27,119.38
2010-04-29,120.1,121.11,120.07,120.86
2010-04-30,120.88,121.01,118.78,118.81
2010-05-03,119.38,120.68,119.2,120.35
2010-05-04,119.01,119.03,116.92,117.52
2010-05-05,116.56,117.8,115.97,116.82
2010-05-06,116.26,117.0,105.0,112.94
2010-05-07,112.64,113.77,109.41,111.26
2010-05-10,115.81,116.65,114.91,116.16
2010-05-11,115.07,117.36,114.91,115.83
2010-05-12,116.29,117.62,116.09,117.45
2010-05-13,117.13,117.68,115.89,115.99
2010-05-14,115.12,115.33,112.87,113.89
2010-05-17,114.2,114.52,111.77,113.95
2010-05-18,114.88,115.22,112.03,112.4
2010-05-19,111.77,112.77,110.36,111.76
2010-05-20,109.38,109.89,107.47,107.54
2010-05-21,105.91,109.38,105.36,109.11
2010-05-24,108.52,109.39,107.61,107.71
2010-05-25,105.11,107.87,104.38,107.82
2010-05-26,108.48,109.47,106.85,107.17
2010-05-27,109.19,110.8,108.78,110.76
2010-05-28,110.64,110.72,108.85,109.37
2010-06-01,108.35,109.95,107.37,107.53
2010-06-02,108.08,110.34,107.51,110.33
2010-06-03,110.65,111.06,109.58,110.71
2010-06-04,108.61,109.33,106.46,106.82
2010-06-07,107.2,107.61,105.41,105.49
2010-06-08,105.57,106.83,104.65,106.62
2010-06-09,107.24,108.28,105.6,106.05
2010-06-10,107.86,109.28,106.04,109.15
2010-06-11,108.19,109.75,108.12,109.68
2010-06-14,110.52,111.12,109.4,109.51
2010-06-15,110.28,112.1,110.09,112.0
2010-06-16,111.42,112.42,111.2,111.96
2010-06-17,112.28,112.33,111.05,112.14
2010-06-18,111.83,112.13,111.37,111.73
2010-06-21,113.12,113.2,110.79,111.41
2010-06-22,111.41,111.9,109.41,109.57
2010-06-23,109.64,110.03,108.48,109.23
2010-06-24,108.69,108.83,107.14,107.42
2010-06-25,107.74,108.42,106.77,107.87
2010-06-28,108.03,108.32,107.14,107.53
2010-06-29,106.02,107.51,103.55,104.21
2010-06-30,103.92,104.88,102.88,103.22
2010-07-01,103.15,103.49,101.13,102.76
2010-07-02,103.11,103.42,101.62,102.2
2010-07-06,103.64,104.37,101.88,102.87
2010-07-07,103.13,106.24,103.02,106.11
2010-07-08,107.0,107.28,105.91,107.16
2010-07-09,107.13,107.97,106.93,107.96
2010-07-12,107.6,108.24,107.15,108.03
2010-07-13,109.15,110.09,108.93,109.66
2010-07-14,109.31,110.08,108.86,109.65
2010-07-15,109.61,110.06,108.17,109.68
2010-07-16,109.09,109.21,106.45,106.66
2010-07-19,107.05,107.63,106.22,107.29
2010-07-20,105.87,108.56,105.82,108.48
2010-07-21,109.04,109.07,106.63,107.07
2010-07-22,108.34,109.94,108.33,109.46
2010-07-23,109.24,110.57,108.93,110.41
2010-07-26,110.6,111.67,110.29,111.56
2010-07-27,112.17,112.29,111.11,111.55
2010-07-28,111.32,111.66,110.46,110.83
2010-07-29,111.52,111.82,109.41,110.29
2010-07-30,109.17,110.86,108.98,110.27
2010-08-02,111.99,112.94,111.54,112.76
2010-08-03,112.48,112.77,111.85,112.22
2010-08-04,112.53,113.11,112.16,112.97
2010-08-05,112.25,112.91,112.08,112.85
2010-08-06,111.74,112.57,110.92,112.39
2010-08-09,112.92,113.18,112.32,112.99
2010-08-10,112.03,112.98,111.37,112.38
2010-08-11,110.65,110.69,109.12,109.3
2010-08-12,107.65,109.02,107.6,108.63
2010-08-13,108.29,108.96,108.18,108.31
2010-08-16,107.57,108.61,107.18,108.26
2010-08-17,109.19,110.39,108.88,109.59
2010-08-18,109.54,110.38,108.91,109.79
2010-08-19,109.22,109.49,107.43,107.88
2010-08-20,107.56,107.94,106.75,107.53
2010-08-23,108.04,108.57,107.07,107.12
2010-08-24,105.95,106.39,104.97,105.53
2010-08-25,104.95,106.34,104.29,105.94
2010-08-26,106.44,106.58,104.88,105.23
2010-08-27,105.89,106.97,104.31,106.86
2010-08-30,106.58,106.91,105.3,105.31
2010-08-31,104.92,105.98,104.49,105.31
2010-09-01,106.73,108.61,106.66,108.46
2010-09-02,108.72,109.49,108.49,109.47
2010-09-03,110.54,110.99,109.95,110.89
2010-09-07,110.37,110.51,109.55,109.64
2010-09-08,109.86,110.85,109.81,110.41
2010-09-09,111.65,111.68,110.62,110.92
2010-09-10,111.12,111.61,110.87,111.48
2010-09-13,112.58,112.95,112.13,112.72
2010-09-14,112.5,113.29,112.08,112.65
2010-09-15,112.32,113.21,111.98,113.08
2010-09-16,112.73,113.12,112.35,113.05
2010-09-17,113.04,113.15,112.18,112.49
2010-09-20,112.88,114.46,112.52,114.21
2010-09-21,114.3,114.84,113.51,113.98
2010-09-22,113.8,114.44,113.1,113.42
2010-09-23,112.49,113.67,112.18,112.5
2010-09-24,113.75,114.9,113.65,114.82
2010-09-27,114.86,114.99,114.16,114.27
2010-09-28,114.42,115.04,113.18,114.67
2010-09-29,114.38,114.91,114.02,114.47
2010-09-30,115.05,115.79,113.59,114.13
2010-10-01,114.99,115.12,113.93,114.61
2010-10-04,114.37,114.85,113.18,113.75
2010-10-05,114.8,116.32,114.67,116.04
2010-10-06,116.02,116.33,115.56,116.03
2010-10-07,116.5,116.53,115.19,115.89
2010-10-08,116.05,116.86,115.61,116.54
2010-10-11,116.72,116.97,116.25,116.65
2010-10-12,116.27,117.35,115.65,117.01
2010-10-13,117.66,118.55,117.38,117.92
2010-10-14,117.81,118.01,116.72,117.46
2010-10-15,118.28,118.35,116.76,117.7
2010-10-18,117.74,118.67,117.31,118.28
2010-10-19,117.19,117.85,116.02,116.73
2010-10-20,116.94,118.44,116.87,117.87
2010-10-21,118.4,119.09,117.21,118.13
2010-10-22,118.31,118.53,118.0,118.35
2010-10-25,119.14,119.76,118.61,118.7
2010-10-26,118.1,118.84,117.87,118.72
2010-10-27,117.89,118.51,117.26,118.38
2010-10-28,119.06,119.11,117.83,118.4
2010-10-29,118.28,118.72,118.07,118.49
2010-11-01,119.07,119.75,117.85,118.53
2010-11-02,119.42,119.75,119.1,119.47
2010-11-03,119.68,120.02,118.45,119.95
2010-11-04,121.28,122.32,119.97,122.26
2010-11-05,122.34,122.92,122.18,122.72
2010-11-08,122.34,122.69,121.94,122.49
2010-11-09,122.82,122.95,121.12,121.61
2010-11-10,121.58,122.16,120.66,122.1
2010-11-11,121.05,121.82,120.68,121.64
2010-11-12,120.82,121.35,119.65,120.2
2010-11-15,120.58,121.05,119.98,120.03
2010-11-16,119.29,119.49,117.59,118.16
2010-11-17,118.21,118.71,117.86,118.22
2010-11-18,119.36,120.39,119.35,119.96
2010-11-19,119.9,120.34,119.25,120.29
2010-11-22,119.69,120.24,118.77,120.19
2010-11-23,118.77,119.02,117.99,118.45
2010-11-24,119.2,120.23,119.18,120.2
2010-11-26,119.16,119.81,118.8,118.8
2010-11-29,118.5,119.48,117.74,119.16
2010-11-30,117.98,119.17,117.81,118.49
2010-12-01,120.2,121.24,120.19,121.01
2010-12-02,121.2,122.65,121.13,122.56
2010-12-03,122.14,123.03,122.11,122.89
2010-12-06,122.63,123.04,122.5,122.76
2010-12-07,123.94,124.01,122.76,122.83
2010-12-08,122.98,123.38,122.41,123.28
2010-12-09,123.97,124.02,123.15,123.76
2010-12-10,124.14,124.6,123.73,124.48
2010-12-13,125.05,125.2,124.52,124.56
2010-12-14,124.75,125.23,124.29,124.67
2010-12-15,124.44,124.93,123.89,124.1
2010-12-16,124.18,124.91,123.75,124.82
2010-12-17,124.08,124.46,123.82,124.3
2010-12-20,124.64,124.9,123.98,124.6
2010-12-21,124.99,125.47,124.87,125.39
2010-12-22,125.48,125.82,125.41,125.78
2010-12-23,125.64,125.78,125.29,125.6
2010-12-27,125.13,125.77,125.04,125.65
2010-12-28,125.9,125.95,125.5,125.83
2010-12-29,125.98,126.2,125.9,125.92
2010-12-30,125.8,126.13,125.53,125.72
2010-12-31,125.53,125.87,125.33,125.75
2011-01-03,126.71,127.6,125.7,127.05
2011-01-04,127.33,127.37,126.19,126.98
2011-01-05,126.58,127.72,126.46,127.64
2011-01-06,127.69,127.83,127.01,127.39
2011-01-07,127.56,127.77,126.15,127.14
2011-01-10,126.58,127.16,126.2,126.98
2011-01-11,127.44,127.74,126.95,127.43
2011-01-12,128.21,128.72,127.46,128.58
2011-01-13,128.63,128.69,128.05,128.37
2011-01-14,128.19,129.33,128.1,129.3
2011-01-18,129.18,129.64,129.03,129.52
2011-01-19,129.41,129.54,127.91,128.25
2011-01-20,127.96,128.4,127.13,128.08
2011-01-21,128.88,129.17,128.23,128.37
2011-01-24,128.29,129.25,128.26,129.1
2011-01-25,128.76,129.28,128.11,129.17
2011-01-26,129.49,130.05,129.23,129.67
2011-01-27,129.7,130.21,129.47,129.99
2011-01-28,130.14,130.35,127.51,127.72
2011-01-31,128.07,128.78,127.75,128.68
2011-02-01,129.46,130.97,129.38,130.74
2011-02-02,130.4,130.84,130.33,130.49
2011-02-03,130.26,130.98,129.57,130.78
2011-02-04,130.83,131.2,130.23,131.15
2011-02-07,131.44,132.4,131.43,131.97
2011-02-08,132.09,132.64,131.73,132.57
2011-02-09,132.21,132.63,131.61,132.27
2011-02-10,131.6,132.47,131.3,132.32
2011-02-11,131.8,133.28,131.77,133.11
2011-02-14,133.03,133.54,132.88,133.43
2011-02-15,133.02,133.22,132.32,133.01
2011-02-16,133.46,134.01,133.19,133.85
2011-02-17,133.46,134.43,133.34,134.25
2011-02-18,134.37,134.69,134.06,134.53
2011-02-22,133.12,134.56,131.47,131.83
2011-02-23,131.75,132.07,130.21,131.02
2011-02-24,130.88,131.44,129.7,130.93
2011-02-25,131.48,132.41,131.4,132.33
2011-02-28,132.82,133.32,132.38,133.15
2011-03-01,133.57,133.69,130.89,130.93
2011-03-02,130.75,131.82,130.35,131.21
2011-03-03,132.4,133.62,132.39,133.47
2011-03-04,133.37,133.63,131.6,132.47
2011-03-07,132.86,133.16,130.74,131.43
2011-03-08,131.64,133.0,131.07,132.58
2011-03-09,132.32,132.8,131.6,132.39
2011-03-10,131.0,131.18,129.81,129.94
2011-03-11,129.52,131.31,129.49,130.84
2011-03-14,129.99,130.48,129.06,130.05
2011-03-15,126.59,129.33,126.5,128.56
2011-03-16,128.15,128.57,125.28,126.18
2011-03-17,128.0,128.39,127.1,127.85
2011-03-18,128.84,128.88,127.51,127.76
2011-03-21,129.35,130.01,129.2,129.74
2011-03-22,129.72,129.89,129.17,129.29
2011-03-23,128.93,130.0,128.32,129.66
2011-03-24,130.4,131.09,129.67,130.9
2011-03-25,131.24,131.87,130.89,131.3
2011-03-28,131.58,131.92,130.94,130.98
2011-03-29,130.87,131.9,130.44,131.86
2011-03-30,132.55,133.16,132.36,132.77
2011-03-31,132.6,132.96,132.45,132.59
2011-04-01,133.41,133.77,132.83,133.15
2011-04-04,133.43,133.67,132.88,133.26
2011-04-05,133.0,133.83,132.94,133.24
2011-04-06,133.88,134.0,133.12,133.66
2011-04-07,133.42,133.98,132.66,133.32
2011-04-08,133.91,133.99,132.31,132.86
2011-04-11,133.0,133.45,132.14,132.46
2011-04-12,131.72,131.98,130.99,131.47
2011-04-13,132.08,132.18,130.96,131.46
2011-04-14,130.7,131.76,130.27,131.56
2011-04-15,131.8,132.37,131.41,132.04
2011-04-18,130.59,132.03,129.51,130.56
2011-04-19,130.76,131.35,130.44,131.31
2011-04-20,132.88,133.39,132.79,133.1
2011-04-21,133.79,133.84,133.1,133.78
2011-04-25,133.68,133.86,133.2,133.64
2011-04-26,134.05,135.06,133.91,134.79
2011-04-27,135.05,135.87,134.5,135.67
2011-04-28,135.43,136.29,135.41,136.11
2011-04-29,136.16,136.57,135.98,136.43
2011-05-02,137.07,137.18,135.95,136.22
2011-05-03,135.96,136.19,135.04,135.73
2011-05-04,135.67,135.73,134.23,134.83
2011-05-05,134.08,134.95,133.02,133.61
2011-05-06,134.94,135.63,133.68,134.2
2011-05-09,134.19,135.11,133.98,134.72
2011-05-10,135.17,136.11,135.0,135.87
2011-05-11,135.67,135.69,133.82,134.44
2011-05-12,134.08,135.36,133.39,135.08
2011-05-13,135.15,135.34,133.56,134.04
2011-05-16,133.56,134.61,132.97,133.19
2011-05-17,132.69,133.35,132.12,133.17
2011-05-18,133.24,134.5,132.95,134.36
2011-05-19,134.8,135.03,133.94,134.68
2011-05-20,134.33,134.68,133.36,133.61
2011-05-23,131.98,132.72,131.59,132.06
2011-05-24,132.44,132.73,131.7,131.95
2011-05-25,131.42,132.94,131.38,132.39
2011-05-26,132.03,133.24,131.78,133.0
2011-05-27,133.37,133.87,132.96,133.51
2011-05-31,134.77,134.92,133.84,134.9
2011-06-01,134.51,134.92,131.76,131.87
2011-06-02,131.96,132.24,130.96,131.73
2011-06-03,130.15,131.42,130.08,130.42
2011-06-06,130.09,130.36,128.87,129.04
2011-06-07,129.7,130.07,128.85,128.96
2011-06-08,128.76,129.19,128.18,128.42
2011-06-09,128.77,129.93,128.46,129.4
2011-06-10,128.85,128.93,127.26,127.6
2011-06-13,127.89,128.24,127.05,127.7
2011-06-14,128.87,129.77,128.82,129.32
2011-06-15,128.24,129.3,126.68,127.02
2011-06-16,127.06,127.97,126.32,127.3
2011-06-17,127.93,127.94,126.62,127.05
2011-06-20,126.62,127.97,126.58,127.7
2011-06-21,128.36,129.7,127.75,129.45
2011-06-22,129.05,129.81,128.59,128.67
2011-06-23,127.16,128.64,126.19,128.3
2011-06-24,128.27,128.37,126.62,126.81
2011-06-27,126.89,128.43,126.64,127.94
2011-06-28,128.45,129.63,128.27,129.61
2011-06-29,130.2,130.93,129.63,130.72
2011-06-30,131.14,132.18,130.71,131.97
2011-07-01,132.09,134.1,131.78,133.92
2011-07-05,133.78,134.08,133.39,133.81
2011-07-06,133.49,134.14,133.11,133.97
2011-07-07,135.16,135.7,134.88,135.36
2011-07-08,133.83,135.36,133.39,134.4
2011-07-11,132.75,133.18,131.66,131.97
2011-07-12,131.69,132.78,131.36,131.4
2011-07-13,132.09,133.22,131.52,131.84
2011-07-14,132.17,132.78,130.68,130.93
2011-07-15,131.66,131.87,130.77,131.69
2011-07-18,131.08,131.28,129.63,130.61
2011-07-19,131.34,132.89,131.31,132.73
2011-07-20,133.07,133.15,132.42,132.65
2011-07-21,133.4,134.82,132.67,134.49
2011-07-22,134.52,134.72,133.76,134.58
2011-07-25,133.3,134.49,133.16,133.83
2011-07-26,133.74,133.96,133.03,133.33
2011-07-27,132.59,132.63,130.43,130.6
2011-07-28,130.6,131.77,130.01,130.22
2011-07-29,128.91,130.55,127.97,129.33
2011-08-01,130.84,130.96,127.53,128.78
2011-08-02,127.81,128.5,125.49,125.49
2011-08-03,125.66,126.31,123.53,126.17
2011-08-04,124.42,124.62,120.06,120.26
2011-08-05,121.76,122.07,116.86,120.08
2011-08-08,116.91,120.12,112.02,112.26
2011-08-09,114.07,117.64,110.27,117.48
2011-08-10,115.26,116.28,111.95,112.29
2011-08-11,113.26,118.92,112.32,117.33
2011-08-12,118.4,119.21,117.28,118.12
2011-08-15,119.19,120.74,119.0,120.62
2011-08-16,119.47,120.69,118.31,119.59
2011-08-17,120.25,121.2,118.72,119.67
2011-08-18,116.5,119.71,113.39,114.51
2011-08-19,112.96,115.88,112.5,112.64
2011-08-22,115.17,115.23,112.41,112.73
2011-08-23,113.15,116.57,112.58,116.44
2011-08-24,116.19,118.24,115.92,118.08
2011-08-25,118.73,119.4,115.87,116.28
2011-08-26,115.69,118.51,113.85,117.97
2011-08-29,119.56,121.43,118.06,121.36
2011-08-30,120.83,122.43,119.26,121.68
2011-08-31,122.46,123.51,121.3,122.22
2011-09-01,122.29,123.4,120.78,120.94
2011-09-02,118.42,120.87,117.43,117.85
2011-09-06,114.39,117.16,114.38,116.99
2011-09-07,118.76,120.34,118.36,120.29
2011-09-08,119.57,120.94,118.77,119.04
2011-09-09,117.68,119.06,115.28,115.92
2011-09-12,114.47,116.76,114.05,116.67
2011-09-13,117.05,118.18,116.22,117.74
2011-09-14,118.34,120.8,116.72,119.37
2011-09-15,120.65,121.47,119.4,121.43
2011-09-16,121.29,121.97,120.32,121.52
2011-09-19,119.53,120.93,118.72,120.31
2011-09-20,120.82,121.99,120.01,120.17
2011-09-21,120.23,120.6,116.44,116.63
2011-09-22,113.25,114.21,111.3,112.86
2011-09-23,112.11,114.16,112.02,113.54
2011-09-26,114.61,116.4,112.98,116.24
2011-09-27,118.53,119.56,116.84,117.54
2011-09-28,117.78,118.49,114.97,115.14
2011-09-29,117.05,117.63,113.93,116.05
2011-09-30,114.45,115.45,113.07,113.15
2011-10-03,112.49,113.95,109.81,109.93
2011-10-04,108.35,112.58,107.43,112.34
2011-10-05,112.62,114.72,111.58,114.42
2011-10-06,114.36,116.66,113.51,116.49
2011-10-07,117.17,117.25,115.06,115.71
2011-10-10,117.68,119.63,117.67,119.58
2011-10-11,118.87,120.04,118.75,119.7
2011-10-12,120.6,122.14,120.33,120.75
2011-10-13,120.04,120.87,119.12,120.51
2011-10-14,121.91,122.6,121.23,122.57
2011-10-17,121.99,122.55,119.93,120.23
2011-10-18,120.14,123.5,119.2,122.58
2011-10-19,122.38,123.08,120.71,121.13
2011-10-20,121.43,122.1,119.82,121.66
2011-10-21,123.09,124.12,122.72,123.97
2011-10-24,124.17,125.8,124.06,125.49
2011-10-25,124.89,124.95,122.78,123.05
2011-10-26,124.35,124.77,122.21,124.3
2011-10-27,127.63,129.42,126.61,128.63
2011-10-28,128.0,128.85,127.8,128.6
2011-10-31,127.16,128.62,125.32,125.5
2011-11-01,122.03,123.51,121.52,122.0
2011-11-02,123.83,124.4,122.79,123.99
2011-11-03,125.27,126.5,123.6,126.25
2011-11-04,125.23,125.7,124.01,125.48
2011-11-07,125.39,126.39,124.2,126.26
2011-11-08,126.92,128.02,125.71,127.88
2011-11-09,124.89,125.8,122.86,123.16
2011-11-10,124.79,124.94,123.02,124.32
2011-11-11,125.83,126.99,125.79,126.66
2011-11-14,126.19,127.45,124.92,125.46
2011-11-15,125.17,126.75,124.72,126.08
2011-11-16,124.81,126.34,123.9,124.08
2011-11-17,123.85,124.16,121.23,122.11
2011-11-18,122.5,122.75,121.47,121.98
2011-11-21,120.2,120.35,118.65,119.66
2011-11-22,119.4,120.1,118.52,119.19
2011-11-23,118.07,119.19,116.56,116.56
2011-11-25,116.38,117.7,116.2,116.34
2011-11-28,119.54,120.18,118.82,119.71
2011-11-29,120.05,121.0,119.61,120.05
2011-11-30,123.49,125.22,120.0,124.99
2011-12-01,124.85,125.64,124.43,124.97
2011-12-02,126.12,126.5,124.78,124.86
2011-12-05,126.84,127.18,125.44,126.22
2011-12-06,126.21,127.11,125.76,126.26
2011-12-07,125.84,127.26,124.97,126.73
2011-12-08,125.9,126.18,123.65,123.95
2011-12-09,124.51,126.37,124.4,126.05
2011-12-12,124.95,124.97,123.16,124.21
2011-12-13,124.86,125.57,122.45,123.05
2011-12-14,122.56,123.03,121.47,121.74
2011-12-15,123.03,123.2,121.99,122.18
2011-12-16,122.23,122.95,121.3,121.59
2011-12-19,122.06,122.32,120.03,120.29
2011-12-20,122.18,124.14,120.37,123.93
2011-12-21,123.93,124.36,122.75,124.17
2011-12-22,124.63,125.4,124.23,125.27
2011-12-23,125.67,126.43,125.41,126.39
2011-12-27,126.17,126.82,126.06,126.49
2011-12-28,126.51,126.53,124.73,124.83
2011-12-29,125.24,126.25,124.86,126.12
2011-12-30,126.02,126.33,125.5,125.5
2012-01-03,127.76,128.38,127.43,127.5
2012-01-04,127.2,127.81,126.71,127.7
2012-01-05,127.01,128.23,126.43,128.04
2012-01-06,128.2,128.22,127.29,127.71
2012-01-09,128.0,128.18,127.41,128.02
2012-01-10,129.39,129.65,128.95,129.13
2012-01-11,128.73,129.37,128.52,129.2
2012-01-12,129.57,129.7,128.54,129.51
2012-01-13,128.64,129.05,127.72,128.84
2012-01-17,130.08,130.32,128.9,129.34
2012-01-18,129.31,130.84,129.08,130.77
2012-01-19,131.22,131.57,130.8,131.46
2012-01-20,131.24,131.95,130.92,131.95
2012-01-23,131.51,132.25,130.98,131.61
2012-01-24,130.8,131.5,130.6,131.46
2012-01-25,131.26,132.87,130.75,132.56
2012-01-26,133.15,133.4,131.36,131.88
2012-01-27,131.24,132.05,131.15,131.82
2012-01-30,130.51,131.44,130.06,131.37
